iterCounter, dimersInMT, activeDimersInMT, inactiveDimersInMT, activeDimersFree,inactiveDimersFree, longestProtoFilament, lengthOfMT, totalGTPs, activeGTPs,inactiveGTPs, mtRepresentation, DeHydro Katanins, Hydro Katanins, Bonded Katanins
31584,105,5,100,337,158,0,0,858,858,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOOAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

31605,105,5,100,337,158,0,0,858,858,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOOAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31626,105,5,100,338,157,0,0,857,857,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOOAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31647,105,5,100,338,157,0,0,857,857,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOOAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31668,106,6,100,338,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOOAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31689,106,6,100,338,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOOAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

31710,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31731,107,7,100,336,157,0,0,857,856,1,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31752,107,7,100,337,156,0,0,856,855,1,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31773,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31794,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

31815,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31836,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31857,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31878,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31899,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

31920,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31941,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31962,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
31983,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32004,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

32025,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32046,107,7,100,337,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32067,108,8,100,336,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32088,108,8,100,336,156,0,0,856,856,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32109,108,8,100,337,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

32130,108,8,100,337,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32151,108,8,100,337,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32172,108,8,100,337,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32193,108,8,100,337,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32214,108,8,100,337,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

32235,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32256,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32277,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32298,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32319,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

32340,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32361,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32382,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32403,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32424,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0

32445,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
32466,109,9,100,336,155,0,0,855,855,0,GOOOOOOOOOOOOOOOOAXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOOOOOOXXXXXXXXXXXXGOOOOAOOOXXXXXXXXXXXXXGOOOOOOXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOOOOXXXXXXXXXXXXXXXXXGOOOOAAXXXXXXXXXXXXXXXGOOXXXXXXXXXXXXXXXXXXXGOAXXXXXXXXXXXXXXXXXXXGOXXXXXXXXXXXXXXXXXXXXGOOOOOXXXXXXXXXXXXXXXXGOOOOOOOXXXXXXXXXXXXXX,0,0,0
